survey_title,Acropora.Arborescent.Staghorn,Acropora.Bottlebrush,Acropora.Branching.Other,Acropora.corymbose.other,Acropora.digitate,Acropora.millepora,Acropora.table,Acropora.tenuis,Anemone,Articulate.Clacareous,Astreopora,Canopy.forming,Clams,Columnar,Coralline.Algae,COT,Diploastrea,Echinopora,Encrusting,Feather.stars,Fire.Coral.Encrusting,Fire.Coral.Massive,Flower.like.Massive,Foliose.Lettuce.like.other.,Foliose.Plate.like.other.,Fundiidae.free.living,Goniastrea,Laminate,Leptoria,Lobophyllia,Marker.Dumbbells,Marker.Sphere.Tree,Massive.other,Mix.algea.sediment,Mix.algea_sponge,Mobile.other,Montipora,Other.Alga,other.Branching.Non.acropora.Arborescent,other.Branching.Non.acropora.Coarse,other.Branching.Non.acropora.fine,Pachyseris,Platygyra,Pocillopora.acuta,Pocillopora.damicornis,Pocillopora.eydouxi,Pocillopora.other,Pocillopora.verrucosa,Porites.massive,Rubble.Consolidate,Rubble.loose,Sand,Sea.cucumber,Seriatopora.hystrix,Sheet.like.membraneous,Soft.Coral.Branching,Soft.coral.Fan,Soft.coral.Massive,Soft.coral.organ.pipe,Soft.coral.other,Soft.coral.Whip,Sponge.Crust,Sponge.Erect,Sponge.hollow,Sponge.Massive,Sponge.Other,Starfish.,Stylophora.pistillata,Turf,Unidentifiable,Water,Zoanthid,date.(UTC),year,reef,reef_pooled,site,habitat,zone,site_latitude,site_longitude,plot,cluster,survey_id,site_id,date
TSAU_FR1S_P2_202104_42,1.609756098,0.634146341,0.195121951,0.634146341,0.292682927,0,0.536585366,0,0.0,0.0,0.048780488,0.195121951,0.146341463,0.0,0.390243902,0,0.43902439,0.0,1.56097561,0.0,0,0.0,0.682926829,0.048780488,0.146341463,0.097560976,0.146341463,0.0,0.0,0.926829268,0.634146341,0.243902439,0.87804878,0,0,0.048780488,0.292682927,0.0,0.048780488,0.43902439,0,0.0,0.682926829,0.0,0.634146341,0.0,0.0,0.048780488,5.365853659,0.0,1.365853659,2.43902439,0.048780488,0.048780488,0.0,0.634146341,0.0,7.853658537,0.0,0.243902439,0.048780488,0.097560976,0.0,0.0,0.0,0.0,0,0.487804878,68.48780488,0.146341463,0.0,0.048780488,2021-04-01T10:00:00+0000,2021,TSAU,TSAU,FR1,FR,S,-9.873286,143.399548,2,TS,84355,17879,202104
TSAU_FR1S_P2_202203_42,1.238095238,0.476190476,0.238095238,1.19047619,0.0,0,0.476190476,0,0.0,0.0,0.0,0.238095238,0.095238095,0.0,0.095238095,0,0.0,0.0,2.142857143,0.0,0,0.0,0.095238095,0.142857143,0.380952381,0.0,0.0,0.142857143,0.047619048,0.476190476,0.333333333,0.571428571,0.238095238,0,0,0.047619048,0.333333333,0.0,0.095238095,1.047619048,0,0.047619048,1.761904762,0.0,0.428571429,0.0,0.0,0.19047619,7.333333333,0.0,0.238095238,0.19047619,0.0,0.19047619,0.047619048,2.0,0.0,5.19047619,0.0,0.0,0.0,0.095238095,0.047619048,0.0,0.142857143,0.0,0,0.095238095,71.47619048,0.380952381,0.0,0.0,2022-03-01T10:00:00+0000,2022,TSAU,TSAU,FR1,FR,S,-9.873286,143.399548,2,TS,85107,17879,202203
TSAU_FR1S_P2_202302_42,1.285714286,0.428571429,0.095238095,1.571428571,0.0,0,0.238095238,0,0.0,0.0,0.0,0.380952381,0.0,0.0,0.095238095,0,2.714285714,0.047619048,0.714285714,0.142857143,0,0.0,0.476190476,0.047619048,0.238095238,0.0,0.095238095,0.142857143,0.047619048,0.476190476,0.285714286,0.047619048,0.285714286,0,0,0.0,0.380952381,0.0,0.095238095,0.047619048,0,0.0,0.285714286,0.047619048,0.619047619,0.0,0.0,0.047619048,6.238095238,0.0,1.047619048,1.571428571,0.0,0.047619048,0.047619048,0.666666667,0.0,7.0,0.0,0.047619048,0.0,0.047619048,0.095238095,0.0,0.0,0.0,0,0.0,71.47619048,0.047619048,0.285714286,0.0,2023-02-01T10:00:00+0000,2023,TSAU,TSAU,FR1,FR,S,-9.873286,143.399548,2,TS,87276,17879,202302
TSAU_FR1S_P2_202403_42,0.15,0.15,0.2,0.853191489,0.15,0,0.45,0,0.0,0.0,0.0,0.2,0.05,0.0,0.7,0,1.05,0.7,0.55,0.0,0,0.0,0.103191489,0.05,0.05,0.1,0.1,0.05,0.103191489,0.4,0.2,0.1,0.759574468,0,0,0.05,0.25,0.0,0.05,0.2,0,0.1,0.2,0.05,0.95,0.0,0.0,0.15,8.206382979,0.05,1.0,0.5,0.0,0.2,0.05,0.403191489,0.0,5.015957447,0.053191489,0.0,0.0,0.203191489,0.0,0.05,0.0,0.0,0,0.2,74.79893617,0.05,0.0,0.0,2024-03-01T10:00:00+0000,2024,TSAU,TSAU,FR1,FR,S,-9.873286,143.399548,2,TS,90097,17879,202403
TSAU_FR1S_P3_202104_42,4.0,1.428571429,0.380952381,1.428571429,0.047619048,0,1.095238095,0,0.0,0.095238095,0.142857143,0.19047619,0.0,0.047619048,0.619047619,0,1.571428571,0.238095238,1.476190476,0.047619048,0,0.0,0.952380952,0.047619048,0.238095238,0.142857143,0.142857143,0.095238095,0.047619048,0.666666667,0.380952381,0.19047619,1.904761905,0,0,0.047619048,1.047619048,0.0,0.333333333,0.571428571,0,0.0,0.142857143,0.0,1.238095238,0.0,0.0,0.095238095,4.666666667,0.0,1.238095238,4.095238095,0.047619048,0.238095238,0.0,1.571428571,0.095238095,11.33333333,0.0,0.238095238,0.047619048,0.238095238,0.285714286,0.0,0.19047619,0.0,0,0.380952381,53.28571429,0.285714286,0.619047619,0.047619048,2021-04-01T10:00:00+0000,2021,TSAU,TSAU,FR1,FR,S,-9.873286,143.399548,3,TS,84356,17879,202104
TSAU_FR1S_P3_202203_42,3.857142857,0.952380952,0.380952381,1.476190476,0.047619048,0,0.571428571,0,0.0,0.0,0.142857143,0.571428571,0.142857143,0.0,0.142857143,0,2.80952381,0.047619048,2.142857143,0.0,0,0.0,0.142857143,0.380952381,0.666666667,0.0,0.047619048,0.0,0.0,0.666666667,0.142857143,0.142857143,0.238095238,0,0,0.095238095,0.714285714,0.0,0.095238095,1.142857143,0,0.095238095,0.0,0.047619048,0.761904762,0.0,0.0,0.0,6.095238095,0.142857143,0.571428571,2.952380952,0.0,0.285714286,0.0,2.333333333,0.047619048,4.761904762,0.0,0.095238095,0.333333333,0.19047619,0.142857143,0.0,0.047619048,0.0,0,0.19047619,62.95238095,0.047619048,0.142857143,0.0,2022-03-01T10:00:00+0000,2022,TSAU,TSAU,FR1,FR,S,-9.873286,143.399548,3,TS,85108,17879,202203
TSAU_FR1S_P3_202302_42,1.095238095,1.142857143,0.19047619,1.476190476,0.238095238,0,0.904761905,0,0.0,0.047619048,0.0,0.285714286,0.047619048,0.0,0.0,0,4.714285714,0.095238095,0.714285714,0.0,0,0.0,0.619047619,0.0,0.285714286,0.047619048,0.0,0.142857143,0.0,0.571428571,0.142857143,0.380952381,0.238095238,0,0,0.0,0.142857143,0.0,0.095238095,0.476190476,0,0.0,0.095238095,0.047619048,0.761904762,0.0,0.0,0.285714286,5.333333333,0.0,0.619047619,1.857142857,0.095238095,0.047619048,0.047619048,1.238095238,0.0,10.61904762,0.0,1.0,0.19047619,0.047619048,0.047619048,0.0,0.0,0.0,0,0.095238095,63.33333333,0.0,0.095238095,0.047619048,2023-02-01T10:00:00+0000,2023,TSAU,TSAU,FR1,FR,S,-9.873286,143.399548,3,TS,87277,17879,202302
TSAU_FR1S_P3_202403_42,2.341463415,0.780487805,0.243902439,1.414634146,0.390243902,0,0.634146341,0,0.0,0.0,0.146341463,0.097560976,0.0,0.0,0.43902439,0,3.024390244,0.048780488,0.926829268,0.0,0,0.0,0.780487805,0.048780488,0.292682927,0.048780488,0.048780488,0.097560976,0.048780488,0.43902439,0.487804878,0.146341463,0.975609756,0,0,0.048780488,0.146341463,0.0,0.292682927,0.487804878,0,0.292682927,0.390243902,0.048780488,1.073170732,0.0,0.0,0.048780488,3.12195122,0.0,1.414634146,1.707317073,0.0,0.341463415,0.048780488,0.487804878,0.0,7.902439024,0.0,0.146341463,0.048780488,0.146341463,0.0,0.0,0.097560976,0.0,0,0.341463415,67.36585366,0.097560976,0.0,0.0,2024-03-01T10:00:00+0000,2024,TSAU,TSAU,FR1,FR,S,-9.873286,143.399548,3,TS,90098,17879,202403
TSAU_FR1S_P4_202104_42,5.142857143,0.114285714,0.228571429,0.285714286,0.4,0,0.114285714,0,0.0,0.0,0.114285714,0.0,0.0,0.057142857,0.742857143,0,0.971428571,0.114285714,1.028571429,0.0,0,0.0,0.4,0.057142857,0.171428571,0.228571429,0.114285714,0.171428571,0.0,2.114285714,0.514285714,0.8,0.742857143,0,0,0.114285714,0.228571429,0.0,0.228571429,0.342857143,0,0.114285714,0.342857143,0.0,0.171428571,0.057142857,0.057142857,0.057142857,8.114285714,0.057142857,1.542857143,2.971428571,0.0,0.342857143,0.0,0.685714286,0.057142857,5.771428571,0.0,0.0,0.114285714,0.057142857,0.0,0.0,0.057142857,0.0,0,0.057142857,63.65714286,0.114285714,0.0,0.057142857,2021-04-01T10:00:00+0000,2021,TSAU,TSAU,FR1,FR,S,-9.873286,143.399548,4,TS,84357,17879,202104
TSAU_FR1S_P4_202203_42,4.142857143,1.047619048,0.285714286,1.142857143,0.619047619,0,0.238095238,0,0.0,0.0,0.0,0.142857143,0.047619048,0.0,0.571428571,0,0.19047619,0.0,1.095238095,0.0,0,0.0,0.380952381,0.095238095,0.095238095,0.047619048,0.0,0.0,0.047619048,0.904761905,0.19047619,0.619047619,1.047619048,0,0,0.095238095,0.285714286,0.0,0.142857143,0.571428571,0,0.142857143,0.047619048,0.047619048,0.619047619,0.047619048,0.0,0.047619048,4.714285714,0.0,0.047619048,1.285714286,0.047619048,0.285714286,0.095238095,1.571428571,0.047619048,5.095238095,0.0,0.0,0.0,0.142857143,0.095238095,0.047619048,0.047619048,0.0,0,0.095238095,71.38095238,0.0,0.0,0.0,2022-03-01T10:00:00+0000,2022,TSAU,TSAU,FR1,FR,S,-9.873286,143.399548,4,TS,85109,17879,202203
TSAU_FR1S_P4_202302_42,1.380952381,0.904761905,0.19047619,0.80952381,0.047619048,0,0.095238095,0,0.0,0.0,0.047619048,0.476190476,0.047619048,0.0,0.0,0,1.238095238,0.047619048,0.238095238,0.0,0,0.0,0.857142857,0.0,0.095238095,0.095238095,0.142857143,0.047619048,0.095238095,1.142857143,0.238095238,0.380952381,0.238095238,0,0,0.095238095,0.19047619,0.0,0.047619048,0.619047619,0,0.0,0.571428571,0.047619048,0.761904762,0.0,0.0,0.047619048,5.619047619,0.0,0.571428571,1.523809524,0.0,0.0,0.095238095,0.952380952,0.095238095,5.714285714,0.0,0.238095238,0.0,0.0,0.0,0.0,0.0,0.0,0,0.142857143,73.52380952,0.0,0.285714286,0.0,2023-02-01T10:00:00+0000,2023,TSAU,TSAU,FR1,FR,S,-9.873286,143.399548,4,TS,87278,17879,202302
TSAU_FR1S_P4_202403_42,1.12195122,0.341463415,0.390243902,0.634146341,0.097560976,0,0.048780488,0,0.0,0.0,0.048780488,0.097560976,0.097560976,0.048780488,0.390243902,0,0.0,0.048780488,0.975609756,0.048780488,0,0.0,0.390243902,0.097560976,0.243902439,0.634146341,0.0,0.097560976,0.146341463,0.43902439,0.536585366,0.048780488,1.268292683,0,0,0.292682927,0.43902439,0.0,0.0,0.390243902,0,0.048780488,0.146341463,0.0,0.341463415,0.0,0.0,0.0,5.170731707,0.0,0.780487805,1.414634146,0.0,0.097560976,0.097560976,0.780487805,0.0,6.146341463,0.0,0.292682927,0.048780488,0.048780488,0.0,0.0,0.048780488,0.0,0,0.43902439,74.63414634,0.048780488,0.0,0.0,2024-03-01T10:00:00+0000,2024,TSAU,TSAU,FR1,FR,S,-9.873286,143.399548,4,TS,90099,17879,202403
TSAU_FR2D_P1_202104_42,0.352941176,0.0,0.058823529,0.294117647,0.0,0,0.176470588,0,0.0,0.0,0.176470588,0.117647059,0.0,0.0,0.176470588,0,0.647058824,0.0,1.941176471,0.0,0,0.0,0.176470588,0.117647059,0.352941176,0.058823529,0.058823529,0.058823529,0.0,0.235294118,0.235294118,0.352941176,0.058823529,0,0,0.058823529,1.823529412,0.0,0.0,0.117647059,0,0.352941176,0.176470588,0.0,0.764705882,0.0,0.0,0.058823529,0.705882353,0.0,1.294117647,30.0,0.058823529,0.0,0.764705882,0.294117647,0.588235294,2.411764706,0.0,1.235294118,0.0,0.117647059,0.117647059,0.0,0.0,0.0,0,0.0,53.11764706,0.0,0.294117647,0.0,2021-04-01T10:00:00+0000,2021,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,1,TS,84358,17879,202104
TSAU_FR2D_P1_202203_42,0.41025641,0.051282051,0.307692308,0.512820513,0.051282051,0,0.051282051,0,0.0,0.102564103,0.0,0.102564103,0.0,0.0,0.512820513,0,0.0,0.102564103,1.794871795,0.102564103,0,0.0,0.205128205,0.051282051,0.205128205,0.0,0.0,0.051282051,0.051282051,0.974358974,0.41025641,0.256410256,0.41025641,0,0,0.051282051,2.717948718,0.0,0.051282051,0.051282051,0,0.564102564,0.0,0.051282051,0.102564103,0.0,0.0,0.051282051,0.564102564,0.0,1.128205128,20.82051282,0.0,0.307692308,0.0,1.282051282,0.153846154,1.025641026,0.0,1.230769231,0.0,0.0,0.564102564,0.0,0.051282051,0.0,0,0.051282051,62.41025641,0.051282051,0.0,0.0,2022-03-01T10:00:00+0000,2022,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,1,TS,85110,17879,202203
TSAU_FR2D_P1_202302_42,0.19047619,0.0,0.0,1.095238095,0.0,0,0.142857143,0,0.0,0.0,0.047619048,0.095238095,0.0,0.0,0.0,0,0.0,0.0,1.142857143,0.0,0,0.0,0.238095238,0.0,0.285714286,0.0,0.0,0.0,0.0,0.428571429,0.80952381,0.904761905,0.095238095,0,0,0.0,1.714285714,0.0,0.0,0.0,0,0.285714286,0.0,0.0,0.047619048,0.0,0.0,0.0,0.333333333,0.0,0.619047619,22.0,0.0,0.047619048,0.047619048,1.857142857,0.142857143,0.80952381,0.0,0.333333333,0.0,0.0,0.095238095,0.0,0.0,0.0,0,0.0,66.0952381,0.0,0.095238095,0.0,2023-02-01T10:00:00+0000,2023,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,1,TS,87279,17879,202302
TSAU_FR2D_P1_202403_42,0.285714286,0.142857143,0.142857143,0.523809524,0.0,0,0.619047619,0,0.0,0.142857143,0.238095238,0.095238095,0.047619048,0.0,1.047619048,0,0.095238095,0.047619048,1.857142857,0.285714286,0,0.0,0.19047619,0.0,0.380952381,0.333333333,0.047619048,0.0,0.0,0.523809524,0.619047619,0.047619048,0.714285714,0,0,0.19047619,2.571428571,0.0,0.047619048,0.238095238,0,0.285714286,0.047619048,0.0,0.095238095,0.047619048,0.0,0.047619048,0.620019436,0.047619048,1.429543246,15.73566569,0.0,0.285714286,0.047619048,0.619047619,0.142857143,1.333333333,0.0,0.095238095,0.095238095,0.047619048,0.047619048,0.0,0.0,0.0,0,0.0,67.35762877,0.0,0.0,0.095238095,2024-03-01T10:00:00+0000,2024,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,1,TS,90100,17879,202403
TSAU_FR2D_P2_202104_42,0.222222222,0.0,0.0,0.055555556,0.0,0,0.111111111,0,0.0,0.0,0.222222222,0.111111111,0.0,0.0,0.333333333,0,0.222222222,0.444444444,2.888888889,0.055555556,0,0.0,0.555555556,0.0,0.333333333,0.166666667,0.0,0.222222222,0.0,1.333333333,0.222222222,0.0,0.388888889,0,0,0.055555556,0.555555556,0.0,0.0,0.166666667,0,0.444444444,0.055555556,0.111111111,0.111111111,0.0,0.0,0.0,0.277777778,0.0,1.666666667,14.33333333,0.055555556,0.111111111,0.0,0.611111111,0.222222222,3.833333333,0.0,0.055555556,0.055555556,0.055555556,0.166666667,0.0,0.055555556,0.0,0,0.0,69.05555556,0.0,0.0,0.055555556,2021-04-01T10:00:00+0000,2021,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,2,TS,84359,17879,202104
TSAU_FR2D_P2_202203_42,0.428571429,0.0,0.142857143,0.666666667,0.0,0,0.0,0,0.0,0.047619048,0.047619048,0.523809524,0.047619048,0.0,0.047619048,0,0.047619048,0.0,2.952380952,0.0,0,0.095238095,0.047619048,0.0,0.428571429,0.285714286,0.0,0.047619048,0.0,0.523809524,0.238095238,0.095238095,0.714285714,0,0,0.0,1.19047619,0.0,0.047619048,0.19047619,0,0.095238095,0.0,0.0,0.19047619,0.0,0.0,0.0,0.714285714,0.0,1.428571429,13.85714286,0.095238095,0.0,0.0,1.380952381,0.333333333,2.80952381,0.0,0.285714286,0.047619048,0.047619048,0.0,0.0,0.0,0.0,0,0.0,69.57142857,0.0,0.142857143,0.142857143,2022-03-01T10:00:00+0000,2022,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,2,TS,85111,17879,202203
TSAU_FR2D_P2_202302_42,0.142857143,0.047619048,0.142857143,0.19047619,0.0,0,0.142857143,0,0.0,0.0,0.095238095,0.238095238,0.0,0.0,0.0,0,0.0,0.0,1.952380952,0.047619048,0,0.0,0.380952381,0.0,0.333333333,0.523809524,0.0,0.0,0.0,0.571428571,0.238095238,0.333333333,0.761904762,0,0,0.0,1.19047619,0.0,0.0,0.095238095,0,0.333333333,0.142857143,0.047619048,0.095238095,0.0,0.0,0.047619048,0.619047619,0.0,0.714285714,10.52380952,0.0,0.19047619,0.047619048,0.714285714,0.333333333,2.333333333,0.0,0.476190476,0.476190476,0.047619048,0.095238095,0.0,0.047619048,0.0,0,0.095238095,74.95238095,0.047619048,0.095238095,0.095238095,2023-02-01T10:00:00+0000,2023,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,2,TS,87280,17879,202302
TSAU_FR2D_P2_202403_42,0.619047619,0.047619048,0.0,0.285714286,0.0,0,0.285714286,0,0.0,0.095238095,0.19047619,0.238095238,0.095238095,0.095238095,1.047619048,0,0.095238095,0.095238095,1.666666667,0.0,0,0.0,0.238095238,0.095238095,0.428571429,0.380952381,0.047619048,0.0,0.142857143,0.428571429,0.428571429,0.238095238,1.047619048,0,0,0.047619048,0.952380952,0.0,0.0,0.333333333,0,0.0,0.0,0.047619048,0.095238095,0.047619048,0.0,0.0,0.80952381,0.0,1.904761905,11.57142857,0.0,0.380952381,0.0,0.428571429,0.095238095,2.380952381,0.0,0.0,0.047619048,0.0,0.238095238,0.047619048,0.0,0.0,0,0.19047619,71.71428571,0.0,0.19047619,0.142857143,2024-03-01T10:00:00+0000,2024,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,2,TS,90101,17879,202403
TSAU_FR2D_P3_202104_42,0.457142857,0.114285714,0.114285714,0.457142857,0.0,0,0.057142857,0,0.0,0.0,0.0,0.171428571,0.0,0.0,0.114285714,0,0.285714286,0.057142857,1.942857143,0.057142857,0,0.0,0.571428571,0.0,0.228571429,0.742857143,0.114285714,0.228571429,0.0,0.285714286,0.228571429,0.171428571,0.742857143,0,0,0.057142857,0.742857143,0.0,0.171428571,0.171428571,0,0.114285714,0.171428571,0.285714286,0.457142857,0.057142857,0.0,0.057142857,1.6,0.0,0.8,15.6,0.0,0.0,0.4,1.085714286,0.057142857,4.285714286,0.0,0.228571429,0.114285714,0.0,0.114285714,0.0,0.0,0.0,0,0.057142857,66.11428571,0.0,0.114285714,0.0,2021-04-01T10:00:00+0000,2021,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,3,TS,84360,17879,202104
TSAU_FR2D_P3_202203_42,0.2,0.0,0.1,0.45,0.0,0,0.35,0,0.0,0.0,0.1,0.25,0.05,0.0,0.35,0,0.15,0.1,2.0,0.0,0,0.0,0.2,0.0,0.35,0.25,0.0,0.05,0.15,0.85,0.7,0.4,1.2,0,0,0.1,0.85,0.0,0.05,0.55,0,0.3,0.05,0.1,0.25,0.0,0.0,0.0,0.7,0.05,1.3,15.6,0.05,0.15,0.0,0.7,0.15,1.45,0.0,1.55,0.1,0.05,0.05,0.0,0.0,0.0,0,0.0,67.5,0.1,0.0,0.0,2022-03-01T10:00:00+0000,2022,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,3,TS,85112,17879,202203
TSAU_FR2D_P3_202302_42,0.571428571,0.0,0.666666667,0.952380952,0.0,0,0.904761905,0,0.0,0.0,0.142857143,0.095238095,0.0,0.0,0.285714286,0,0.857142857,0.0,2.19047619,0.0,0,0.0,1.238095238,0.0,0.476190476,0.523809524,0.0,0.095238095,0.0,0.571428571,0.80952381,0.761904762,0.380952381,0,0,0.047619048,2.142857143,0.0,0.047619048,0.238095238,0,0.142857143,0.047619048,0.0,0.380952381,0.0,0.0,0.0,1.047619048,0.0,0.761904762,14.33333333,0.047619048,0.047619048,0.0,1.238095238,0.380952381,2.904761905,0.0,0.857142857,0.047619048,0.047619048,0.19047619,0.0,0.047619048,0.0,0,0.047619048,63.28571429,0.0,0.142857143,0.0,2023-02-01T10:00:00+0000,2023,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,3,TS,87281,17879,202302
TSAU_FR2D_P3_202403_42,0.210526316,0.052631579,0.423245614,1.157894737,0.0,0,0.684210526,0,0.0,0.052631579,0.473684211,0.157894737,0.052631579,0.0,2.066520468,0,0.315789474,0.0,1.789473684,0.052631579,0,0.0,0.637426901,0.0,0.157894737,0.578947368,0.052631579,0.0,0.0,0.686403509,0.157894737,0.216374269,0.947368421,0,0,0.263157895,0.949561404,0.0,0.052631579,0.052631579,0,0.052631579,0.368421053,0.052631579,0.210526316,0.0,0.0,0.052631579,0.842105263,0.0,2.157894737,14.81871345,0.0,0.315789474,0.157894737,0.315789474,0.105263158,1.791666667,0.0,0.578947368,0.052631579,0.105263158,0.105263158,0.0,0.052631579,0.0,0,0.10745614,65.14473684,0.0,0.263157895,0.105263158,2024-03-01T10:00:00+0000,2024,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,3,TS,90102,17879,202403
TSAU_FR2D_P4_202104_42,0.181818182,0.181818182,0.0,0.181818182,0.0,0,0.363636364,0,0.0,0.0,0.727272727,0.242424242,0.0,0.0,0.606060606,0,0.545454545,0.242424242,1.151515152,0.0,0,0.0,0.727272727,0.060606061,0.060606061,0.121212121,0.060606061,0.121212121,0.121212121,1.636363636,0.484848485,0.0,0.727272727,0,0,0.060606061,1.272727273,0.0,0.242424242,0.121212121,0,1.151515152,0.545454545,0.0,0.363636364,0.060606061,0.0,0.0,1.151515152,0.0,1.393939394,10.0,0.0,0.0,0.060606061,0.121212121,0.060606061,4.787878788,0.0,0.363636364,0.0,0.060606061,0.0,0.0,0.0,0.0,0,0.0,69.63636364,0.0,0.0,0.0,2021-04-01T10:00:00+0000,2021,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,4,TS,84361,17879,202104
TSAU_FR2D_P4_202203_42,0.292682927,0.048780488,0.195121951,0.43902439,0.0,0,0.097560976,0,0.0,0.0,0.097560976,0.097560976,0.048780488,0.0,0.390243902,0,0.292682927,0.195121951,3.12195122,0.0,0,0.0,0.292682927,0.146341463,0.780487805,0.487804878,0.0,0.097560976,0.097560976,1.219512195,0.195121951,0.292682927,0.536585366,0,0,0.0,2.146341463,0.0,0.0,0.097560976,0,0.634146341,0.341463415,0.0,0.43902439,0.0,0.0,0.0,1.463414634,0.0,0.87804878,6.87804878,0.0,0.0,0.0,0.585365854,0.097560976,3.658536585,0.0,0.243902439,0.195121951,0.048780488,0.146341463,0.048780488,0.048780488,0.0,0,0.0,72.48780488,0.0,0.0,0.097560976,2022-03-01T10:00:00+0000,2022,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,4,TS,85113,17879,202203
TSAU_FR2D_P4_202302_42,0.095238095,0.0,0.095238095,0.380952381,0.0,0,0.0,0,0.142857143,0.047619048,0.047619048,0.333333333,0.0,0.0,0.095238095,0,0.476190476,0.0,2.380952381,0.0,0,0.0,0.523809524,0.142857143,0.523809524,0.238095238,0.0,0.0,0.0,0.857142857,0.047619048,0.19047619,0.333333333,0,0,0.047619048,2.904761905,0.0,0.095238095,0.285714286,0,0.952380952,0.047619048,0.047619048,0.476190476,0.0,0.0,0.047619048,2.380952381,0.047619048,0.19047619,7.047619048,0.047619048,0.095238095,0.0,0.523809524,0.285714286,4.571428571,0.0,0.142857143,0.142857143,0.0,0.142857143,0.142857143,0.142857143,0.0,0,0.0,72.23809524,0.0,0.0,0.0,2023-02-01T10:00:00+0000,2023,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,4,TS,87282,17879,202302
TSAU_FR2D_P4_202403_42,0.285714286,0.047619048,0.333333333,0.095238095,0.095238095,0,0.333333333,0,0.0,0.095238095,0.238095238,0.047619048,0.047619048,0.0,1.428571429,0,0.142857143,0.19047619,2.380952381,0.238095238,0,0.0,0.380952381,0.047619048,0.571428571,0.666666667,0.0,0.047619048,0.095238095,1.666666667,0.285714286,0.095238095,1.476190476,0,0,0.047619048,1.380952381,0.0,0.0,0.238095238,0,0.571428571,0.142857143,0.047619048,0.238095238,0.0,0.0,0.047619048,1.095238095,0.047619048,1.523809524,5.333333333,0.095238095,0.0,0.047619048,0.714285714,0.0,5.238095238,0.0,0.095238095,0.142857143,0.047619048,0.142857143,0.047619048,0.0,0.0,0,0.0,71.28571429,0.047619048,0.0,0.047619048,2024-03-01T10:00:00+0000,2024,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,4,TS,90103,17879,202403
TSAU_FR2S_P1_202104_42,1.170731707,0.390243902,0.634146341,2.0,0.243902439,0,0.292682927,0,0.0,0.0,0.146341463,1.12195122,0.0,0.048780488,2.43902439,0,0.634146341,0.146341463,2.0,0.0,0,0.0,0.341463415,0.292682927,0.243902439,0.097560976,0.048780488,0.146341463,0.048780488,1.56097561,0.487804878,0.097560976,0.43902439,0,0,0.0,14.3902439,0.0,1.073170732,0.536585366,0,0.0,0.048780488,0.0,1.073170732,0.146341463,0.0,0.048780488,5.658536585,0.0,0.243902439,0.536585366,0.097560976,0.048780488,0.195121951,0.536585366,0.0,5.853658537,0.0,0.097560976,0.0,0.048780488,0.0,0.0,0.0,0.0,0,0.048780488,54.0,0.048780488,0.146341463,0.048780488,2021-04-01T10:00:00+0000,2021,TSAU,TSAU,FR2,FR,S,-9.873286,143.399548,1,TS,84362,17879,202104
TSAU_FR2S_P1_202203_42,0.65,0.2,0.55,1.15,0.45,0,0.15,0,0.0,0.2,0.1,0.25,0.05,0.0,0.4,0,1.5,0.3,1.6,0.0,0,0.0,0.15,0.1,0.85,0.6,0.0,0.3,0.05,1.05,0.25,0.4,0.7,0,0,0.15,12.2,0.0,0.9,0.65,0,0.3,0.1,0.1,1.2,0.0,0.1,0.15,5.6,0.05,0.65,0.5,0.0,0.0,0.0,0.55,0.0,6.1,0.0,0.3,0.15,0.1,0.05,0.0,0.0,0.0,0,0.6,57.25,0.05,0.05,0.15,2022-03-01T10:00:00+0000,2022,TSAU,TSAU,FR2,FR,S,-9.873286,143.399548,1,TS,85114,17879,202203
