survey_title,Acropora.Arborescent.Staghorn,Acropora.Branching.Other,Acropora.corymbose,Acropora.digitate,Acropora.tab,Other,Articulate.Clacareous,Massive,Canopy.forming,Columnar,Coralline.Algae,Foliose.Plate.like,Encrusting,FireCoral,Foliose.Lettuce.like,Freeliving,Laminate,Abiotic,Mix.algea.sediment,Mix.algea_sponge,Other.Alga,other.Branching.Non.acropora,Pocillopora,Seriatopora.hystrix,Sheet.like.membraneous,Soft.Coral.Branching,Soft.coral.Fan,Soft.coral.Massive,Soft.coral.organ.pipe,Soft.coral.other,Soft.coral.Whip,Sponge.Crust,Sponge.Erect,Sponge.hollow,Sponge.Massive,Sponge.Other,Stylophora.pistillata,Turf,date.(UTC),year,reef,reef_pooled,site,habitat,zone,site_latitude,site_longitude,plot,cluster,survey_id,site_id,date
TSMA_BA1S_P1_202203_42,2.476190476,0.333333333,0.80952381,0.19047619,0.095238095,0.476190476,0.142857143,33.71428571,0.285714286,0.095238095,0.238095238,1.047619048,0.476190476,0.0,0.047619048,0.047619048,0.333333333,8.285714286,0,0,0.0,2.380952381,0.238095238,0.238095238,0.095238095,12.0,0.333333333,6.714285714,0.0,0.142857143,0.047619048,0.095238095,0.047619048,0.0,0.0,0.0,0.142857143,28.42857143,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,1,TS,85144,17889,202203
TSMA_BA1S_P2_202104_42,0.967741935,0.129032258,0.774193548,0.0,0.0,0.322580645,0.0,27.93548387,0.064516129,0.0,0.0,0.903225806,1.096774194,0.0,0.064516129,0.258064516,0.193548387,5.741935484,0,0,0.0,1.870967742,0.064516129,0.064516129,0.064516129,12.51612903,0.0,6.838709677,0.0,0.903225806,0.0,0.0,0.0,0.0,0.064516129,0.0,0.129032258,39.03225806,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,2,TS,84395,17889,202104
TSMA_BA1S_P2_202203_42,2.904761905,0.19047619,1.619047619,0.047619048,0.19047619,0.333333333,0.19047619,25.14285714,0.19047619,0.0,0.095238095,0.952380952,1.952380952,0.0,0.047619048,0.142857143,0.380952381,2.380952381,0,0,0.0,2.666666667,0.19047619,0.476190476,0.19047619,11.42857143,0.0,3.80952381,0.0,2.047619048,0.0,0.0,0.047619048,0.0,0.0,0.0,0.0,42.38095238,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,2,TS,85145,17889,202203
TSMA_BA1S_P2_202403_42,4.024747559,0.295787412,1.348309168,0.14699793,0.161460458,0.609437426,0.0,26.44302874,0.048590865,0.132275132,0.051759834,0.871169165,1.266237893,0.0,0.0,0.153310105,0.0,3.327697714,0,0,0.0,2.331435031,0.641433995,0.359270539,0.050658561,8.792869364,0.0,6.517466308,0.0,0.0,0.0,0.048590865,0.198228128,0.0,0.0,0.0,0.15417823,42.02505958,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,2,TS,90135,17889,202403
TSMA_BA1S_P3_202104_42,0.85,0.4,1.4,0.0,0.2,0.2,0.0,32.6,0.3,0.0,0.35,1.35,0.8,0.0,0.05,0.0,0.2,20.45,0,0,0.0,2.15,0.6,0.0,0.05,4.1,0.1,5.85,0.0,0.0,0.05,0.0,0.15,0.0,0.1,0.0,0.2,27.5,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,3,TS,84396,17889,202104
TSMA_BA1S_P3_202203_42,1.268292683,0.487804878,1.902439024,0.146341463,0.243902439,0.097560976,0.048780488,33.36585366,0.195121951,0.0,0.0,1.268292683,0.43902439,0.0,0.341463415,0.048780488,0.292682927,12.73170732,0,0,0.0,2.87804878,0.536585366,0.146341463,0.146341463,5.365853659,0.097560976,7.658536585,0.0,0.048780488,0.048780488,0.048780488,0.048780488,0.0,0.097560976,0.0,0.43902439,29.56097561,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,3,TS,85146,17889,202203
TSMA_BA1S_P4_202104_42,3.317073171,0.048780488,0.341463415,0.243902439,0.195121951,0.097560976,0.0,23.36585366,0.048780488,0.0,0.146341463,1.12195122,0.43902439,0.0,0.097560976,0.048780488,0.0,16.24390244,0,0,0.0,6.43902439,0.243902439,0.146341463,0.048780488,17.95121951,0.195121951,1.902439024,0.0,0.0,0.0,0.0,0.097560976,0.0,0.0,0.0,0.097560976,27.12195122,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,4,TS,84397,17889,202104
TSMA_BA1S_P4_202203_42,3.047619048,0.285714286,0.428571429,0.0,0.047619048,0.047619048,0.0,20.66666667,0.142857143,0.0,0.047619048,0.952380952,0.19047619,0.0,0.238095238,0.0,0.142857143,15.38095238,0,0,0.0,10.47619048,0.428571429,0.761904762,0.428571429,14.23809524,0.047619048,2.0,0.0,0.047619048,0.0,0.0,0.285714286,0.0,0.0,0.0,0.0,29.66666667,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,4,TS,85147,17889,202203
TSMA_BA1S_P4_202403_42,2.764743175,0.0,0.814668943,0.07390983,0.236983221,0.394765445,0.0,19.21736165,0.252445849,0.0,0.0,0.52528772,0.07390983,0.0,0.290360046,0.0,0.305833779,11.13076489,0,0,0.0,6.950053705,0.433439787,0.0,0.0,11.44159816,0.419086334,5.289946659,0.0,0.07390983,0.0594884,0.07390983,0.110864745,0.0,0.0,0.0,0.145645841,38.92102233,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,4,TS,90136,17889,202403
TSMA_BA2D_P1_202104_42,2.064516129,0.129032258,0.193548387,0.0,0.129032258,0.193548387,0.064516129,7.870967742,0.967741935,0.0,0.0,5.35483871,2.64516129,0.0,0.0,0.064516129,0.258064516,9.419354839,0,0,0.0,0.193548387,0.64516129,0.129032258,0.258064516,1.612903226,2.903225806,3.161290323,0.0,0.193548387,0.129032258,0.193548387,0.193548387,0.0,0.0,0.0,0.064516129,60.96774194,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,1,TS,84398,17889,202104
TSMA_BA2D_P1_202203_42,0.487804878,0.341463415,0.487804878,0.0,0.390243902,0.292682927,0.0,12.29268293,0.195121951,0.0,0.243902439,5.073170732,3.414634146,0.0,0.0,0.682926829,0.0,12.04878049,0,0,0.0,0.536585366,0.43902439,0.341463415,0.0,2.195121951,3.268292683,3.609756098,0.0,0.292682927,0.390243902,0.146341463,0.195121951,0.0,0.048780488,0.0,0.048780488,52.53658537,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,1,TS,85148,17889,202203
TSMA_BA2D_P1_202403_42,3.136952103,0.164040094,0.532091097,0.0,0.351851852,0.149350649,0.0,13.10385735,0.14484127,0.0,0.595394196,7.208926194,2.757738005,0.0,0.158361019,0.665619172,0.047619048,10.52084736,0,0,0.0,0.341085271,0.457828059,0.095238095,0.0,1.301390285,2.187212796,5.398113389,0.0,0.047619048,0.244220152,0.142857143,0.047619048,0.0,0.203907204,0.0,0.0,49.9954201,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,1,TS,90137,17889,202403
TSMA_BA2D_P2_202104_42,0.363636364,0.060606061,0.181818182,0.060606061,0.0,0.181818182,0.0,8.303030303,0.303030303,0.0,0.121212121,3.151515152,3.575757576,0.0,0.0,0.121212121,0.0,15.93939394,0,0,0.0,0.424242424,0.121212121,0.0,0.121212121,2.181818182,3.636363636,1.454545455,0.0,0.909090909,0.303030303,0.0,0.121212121,0.0,0.0,0.0,0.0,58.36363636,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,2,TS,84399,17889,202104
TSMA_BA2D_P2_202203_42,1.073170732,0.292682927,0.292682927,0.048780488,0.243902439,0.292682927,0.048780488,8.146341463,0.195121951,0.0,0.097560976,3.463414634,2.731707317,0.0,0.0,0.048780488,0.048780488,10.82926829,0,0,0.0,0.146341463,0.195121951,0.0,0.0,2.292682927,4.097560976,2.341463415,0.0,1.463414634,0.097560976,0.146341463,0.146341463,0.0,0.195121951,0.0,0.097560976,60.92682927,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,2,TS,85149,17889,202203
TSMA_BA2D_P2_202302_42,0.390243902,0.048780488,0.0,0.0,0.0,0.048780488,0.0,7.024390244,0.097560976,0.0,0.0,1.853658537,0.43902439,0.0,0.048780488,0.0,0.048780488,20.3902439,0,0,0.0,0.097560976,0.146341463,0.0,0.048780488,1.268292683,2.048780488,0.634146341,0.0,1.317073171,0.048780488,0.0,0.097560976,0.0,0.048780488,0.0,0.0,63.85365854,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,2,TS,87325,17889,202302
TSMA_BA2D_P2_202403_42,0.615384615,0.0,0.051282051,0.0,0.051282051,0.153846154,0.0,7.846153846,0.307692308,0.0,0.205128205,3.435897436,2.666666667,0.0,0.051282051,0.102564103,0.0,17.74358974,0,0,0.0,0.564102564,0.051282051,0.256410256,0.0,2.256410256,2.102564103,0.358974359,0.0,2.205128205,0.358974359,0.102564103,0.307692308,0.051282051,0.0,0.0,0.0,58.15384615,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,2,TS,90138,17889,202403
TSMA_BA2D_P3_202104_42,0.975609756,0.097560976,0.195121951,0.0,0.0,0.097560976,0.0,11.56097561,0.146341463,0.0,0.048780488,4.146341463,2.195121951,0.0,0.195121951,0.048780488,0.243902439,13.2195122,0,0,0.0,0.341463415,0.097560976,0.048780488,0.048780488,2.341463415,2.87804878,3.024390244,0.0,0.146341463,0.195121951,0.097560976,0.292682927,0.0,0.097560976,0.0,0.048780488,57.17073171,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,3,TS,84400,17889,202104
TSMA_BA2D_P3_202203_42,0.926829268,0.390243902,0.487804878,0.0,0.146341463,0.43902439,0.0,9.365853659,0.341463415,0.0,0.292682927,7.365853659,3.707317073,0.0,0.097560976,0.43902439,0.0,10.63414634,0,0,0.0,0.195121951,0.487804878,0.146341463,0.146341463,2.585365854,4.048780488,1.512195122,0.0,0.829268293,0.243902439,0.097560976,0.097560976,0.0,0.048780488,0.0,0.0,54.92682927,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,3,TS,85150,17889,202203
TSMA_BA2D_P3_202302_42,0.195121951,0.048780488,0.0,0.0,0.146341463,0.195121951,0.0,3.463414634,0.097560976,0.0,0.048780488,5.463414634,1.902439024,0.0,0.0,0.048780488,0.0,3.853658537,0,0,0.0,0.0,0.0,0.048780488,0.146341463,1.56097561,3.073170732,0.926829268,0.0,0.0,0.43902439,0.0,0.097560976,0.097560976,0.0,0.0,0.0,78.14634146,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,3,TS,87326,17889,202302
TSMA_BA2D_P3_202403_42,0.523809524,0.047619048,0.761904762,0.0,0.19047619,0.19047619,0.0,12.0,0.095238095,0.0,0.142857143,4.095238095,4.333333333,0.0,0.095238095,0.238095238,0.095238095,9.238095238,0,0,0.0,0.571428571,0.095238095,0.047619048,0.095238095,1.428571429,3.714285714,2.095238095,0.0,0.19047619,0.142857143,0.19047619,0.142857143,0.0,0.0,0.0,0.0,59.23809524,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,3,TS,90139,17889,202403
TSMA_BA2D_P4_202104_42,0.7,0.35,0.05,0.0,0.25,0.35,0.0,14.25,0.1,0.0,0.0,3.6,3.85,0.0,0.15,0.2,0.1,13.9,0,0,0.0,0.4,0.5,0.1,0.1,1.55,2.1,2.2,0.0,0.4,0.1,0.1,0.2,0.0,0.0,0.0,0.0,54.4,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,4,TS,84401,17889,202104
TSMA_BA2D_P4_202203_42,0.666666667,0.095238095,0.761904762,0.0,0.19047619,0.428571429,0.0,12.57142857,0.523809524,0.0,0.238095238,4.476190476,4.571428571,0.0,0.0,0.761904762,0.0,12.76190476,0,0,0.0,0.619047619,0.047619048,0.047619048,0.0,1.333333333,4.571428571,4.142857143,0.0,0.333333333,0.047619048,0.047619048,0.19047619,0.0,0.0,0.0,0.095238095,50.47619048,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,4,TS,85151,17889,202203
TSMA_BA2D_P4_202403_42,0.833469722,0.260730151,0.367657756,0.0,0.0,0.102564103,0.051282051,12.05670857,0.153846154,0.0,0.414529915,4.660769733,6.467876039,0.0,0.0,0.30873888,0.102564103,12.15772836,0,0,0.0,0.361067504,0.153846154,0.104657248,0.0,1.052362886,0.420076378,2.775687416,0.0,0.310875632,0.108262108,0.153846154,0.157119476,0.0,0.051282051,0.0,0.0,56.41245145,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,4,TS,90140,17889,202403
TSMA_BA2S_P1_202104_42,3.538461538,0.358974359,1.128205128,0.0,0.205128205,0.256410256,0.0,34.61538462,0.358974359,0.0,0.0,3.692307692,1.282051282,0.0,0.871794872,0.358974359,0.615384615,1.076923077,0,0,0.0,6.820512821,0.461538462,0.205128205,0.205128205,0.205128205,0.102564103,6.461538462,0.0,0.717948718,0.0,0.051282051,0.256410256,0.0,0.0,0.0,0.205128205,35.94871795,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,1,TS,84402,17889,202104
TSMA_BA2S_P1_202203_42,4.714285714,0.666666667,2.714285714,0.0,0.380952381,0.19047619,0.0,38.61904762,0.095238095,0.0,0.0,2.952380952,0.761904762,0.0,0.571428571,0.19047619,0.285714286,1.619047619,0,0,0.0,4.523809524,0.380952381,0.238095238,0.142857143,1.476190476,0.0,4.571428571,0.0,0.047619048,0.095238095,0.333333333,0.047619048,0.0,0.0,0.0,0.142857143,34.23809524,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,1,TS,85152,17889,202203
TSMA_BA2S_P1_202302_42,3.142857143,0.238095238,3.714285714,0.0,1.095238095,0.238095238,0.047619048,34.85714286,0.238095238,0.0,0.047619048,3.619047619,0.285714286,0.0,0.19047619,0.285714286,0.142857143,1.666666667,0,0,0.0,6.428571429,0.333333333,0.142857143,0.333333333,1.904761905,0.0,9.047619048,0.0,0.142857143,0.0,0.095238095,0.0,0.0,0.0,0.0,0.047619048,31.71428571,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,1,TS,87327,17889,202302
TSMA_BA2S_P1_202403_42,2.250198781,0.430515063,2.77131372,0.238095238,0.142857143,0.240038873,0.095238095,41.70064714,0.142857143,0.0,0.047619048,2.106940395,0.333333333,0.0,0.333333333,0.197941514,0.381924198,1.011352593,0,0,0.0,10.0472767,0.429543246,0.203463203,0.291666667,0.668610301,0.048590865,4.003393998,0.0,0.142857143,0.096209913,0.192419825,0.0,0.048590865,0.0,0.0,0.333333333,31.06983832,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,1,TS,90141,17889,202403
TSMA_BA2S_P2_202104_42,1.7,0.15,2.55,0.4,0.5,0.45,0.0,29.6,0.25,0.05,0.0,4.55,2.0,0.05,0.45,0.15,0.3,3.75,0,0,0.0,3.75,0.65,0.05,0.05,3.3,0.15,8.25,0.0,0.35,0.0,0.0,0.05,0.0,0.0,0.0,0.35,36.15,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,2,TS,84403,17889,202104
TSMA_BA2S_P2_202203_42,2.904761905,0.476190476,3.380952381,0.142857143,0.333333333,0.047619048,0.0,32.42857143,0.333333333,0.047619048,0.047619048,2.380952381,0.523809524,0.0,0.285714286,0.095238095,0.095238095,3.0,0,0,0.0,4.095238095,0.571428571,0.333333333,0.19047619,4.571428571,0.047619048,6.047619048,0.0,0.142857143,0.0,0.0,0.0,0.0,0.047619048,0.0,0.285714286,37.14285714,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,2,TS,85153,17889,202203
TSMA_BA2S_P2_202302_42,2.952380952,0.095238095,1.761904762,0.0,0.095238095,0.047619048,0.0,30.19047619,0.238095238,0.0,0.0,2.380952381,0.476190476,0.0,0.380952381,0.095238095,0.333333333,3.523809524,0,0,0.0,2.333333333,1.047619048,0.238095238,0.380952381,7.238095238,0.142857143,7.523809524,0.0,0.0,0.047619048,0.047619048,0.0,0.0,0.047619048,0.0,0.047619048,38.33333333,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,2,TS,87328,17889,202302
TSMA_BA2S_P2_202403_42,0.974358974,0.461538462,2.102564103,0.153846154,0.666666667,0.41025641,0.0,28.87179487,0.051282051,0.0,0.153846154,5.435897436,1.384615385,0.051282051,0.102564103,0.666666667,0.205128205,4.051282051,0,0,0.0,5.846153846,0.717948718,0.205128205,0.256410256,4.0,0.0,6.615384615,0.0,0.205128205,0.153846154,0.102564103,0.051282051,0.0,0.102564103,0.0,0.358974359,35.64102564,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,2,TS,90142,17889,202403
TSMA_BA2S_P3_202104_42,1.684210526,0.368421053,1.631578947,0.052631579,0.052631579,0.157894737,0.0,32.94736842,0.157894737,0.0,0.0,1.684210526,0.894736842,0.0,1.052631579,0.473684211,0.578947368,1.526315789,0,0,0.0,10.42105263,0.210526316,0.0,0.0,1.789473684,0.052631579,5.842105263,0.0,0.315789474,0.0,0.0,0.105263158,0.0,0.0,0.0,0.105263158,37.89473684,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,3,TS,84404,17889,202104
TSMA_BA2S_P3_202203_42,2.195121951,0.097560976,2.536585366,0.048780488,0.292682927,0.195121951,0.0,31.75609756,0.195121951,0.0,0.146341463,2.829268293,0.682926829,0.0,0.634146341,0.43902439,0.048780488,1.951219512,0,0,0.0,15.70731707,0.585365854,0.341463415,0.0,2.536585366,0.0,2.975609756,0.0,0.097560976,0.0,0.195121951,0.0,0.0,0.0,0.0,0.390243902,33.12195122,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,3,TS,85154,17889,202203
TSMA_BA2S_P3_202302_42,3.80952381,0.285714286,0.666666667,0.047619048,0.285714286,0.238095238,0.0,36.19047619,0.19047619,0.047619048,0.0,2.80952381,0.476190476,0.0,0.523809524,0.0,0.142857143,3.761904762,0,0,0.0,15.66666667,0.285714286,0.19047619,0.285714286,2.238095238,0.047619048,4.19047619,0.0,0.0,0.0,0.19047619,0.047619048,0.047619048,0.0,0.0,0.285714286,27.04761905,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,3,TS,87329,17889,202302
TSMA_BA2S_P3_202403_42,0.761904762,0.238095238,1.476190476,0.19047619,0.095238095,0.238095238,0.0,30.9047619,0.142857143,0.047619048,0.047619048,2.428571429,0.380952381,0.095238095,0.571428571,0.523809524,0.047619048,1.476190476,0,0,0.0,26.23809524,0.333333333,0.238095238,0.238095238,4.142857143,0.0,2.571428571,0.0,0.0,0.0,0.047619048,0.0,0.0,0.0,0.0,0.476190476,26.04761905,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,3,TS,90143,17889,202403
TSMA_BA2S_P4_202104_42,2.333333333,0.388888889,1.111111111,0.0,0.055555556,0.277777778,0.0,36.44444444,0.0,0.0,0.055555556,1.222222222,1.388888889,0.0,0.222222222,0.222222222,0.222222222,4.611111111,0,0,0.0,9.111111111,0.5,0.166666667,0.0,0.833333333,0.0,5.222222222,0.0,0.222222222,0.0,0.111111111,0.0,0.0,0.111111111,0.0,0.5,34.66666667,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,4,TS,84405,17889,202104
TSMA_BA2S_P4_202203_42,2.619047619,0.047619048,1.19047619,0.047619048,0.666666667,0.428571429,0.0,26.95238095,0.142857143,0.0,0.047619048,1.571428571,0.904761905,0.047619048,0.238095238,0.523809524,0.095238095,5.619047619,0,0,0.0,11.57142857,0.285714286,0.285714286,0.047619048,2.0,0.0,3.619047619,0.0,0.142857143,0.0,0.047619048,0.0,0.0,0.0,0.0,0.571428571,40.28571429,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,4,TS,85155,17889,202203
TSMA_BA2S_P4_202302_42,4.238095238,0.047619048,0.857142857,0.0,0.095238095,0.047619048,0.0,26.76190476,0.0,0.0,0.0,2.285714286,0.476190476,0.0,0.19047619,0.142857143,0.047619048,4.523809524,0,0,0.0,11.38095238,0.619047619,0.238095238,0.238095238,4.142857143,0.142857143,6.142857143,0.0,0.238095238,0.047619048,0.0,0.047619048,0.047619048,0.0,0.0,0.142857143,36.85714286,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,4,TS,87330,17889,202302
TSMA_BA2S_P4_202403_42,1.104166667,0.15,1.45,0.05,0.1,0.3,0.0,29.38788265,0.0,0.1,0.15,2.252083333,0.85,0.0,0.15,0.4,0.05,6.520833333,0,0,0.0,15.26666667,0.4,0.2,0.3,2.1,0.0,3.851020408,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.403061224,34.36428571,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,4,TS,90144,17889,202403
TSMA_FL1S_P1_202104_42,2.157894737,0.526315789,0.894736842,0.526315789,0.210526316,0.157894737,0.0,19.57894737,0.210526316,0.0,0.157894737,2.263157895,1.105263158,0.0,0.578947368,0.368421053,0.368421053,5.947368421,0,0,0.0,2.157894737,0.473684211,0.105263158,0.0,2.0,0.105263158,8.157894737,0.0,3.947368421,0.052631579,0.052631579,0.157894737,0.0,0.052631579,0.0,0.526315789,47.15789474,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,1,TS,84406,17889,202104
TSMA_FL1S_P1_202203_42,1.414634146,0.585365854,0.975609756,0.243902439,0.146341463,0.146341463,0.195121951,19.41463415,0.292682927,0.0,0.048780488,1.170731707,0.341463415,0.0,0.048780488,0.097560976,0.048780488,5.317073171,0,0,0.0,2.926829268,1.268292683,0.341463415,0.048780488,3.317073171,0.0,9.317073171,0.0,4.926829268,0.048780488,0.0,0.146341463,0.0,0.048780488,0.0,0.243902439,46.87804878,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,1,TS,85156,17889,202203
TSMA_FL1S_P1_202302_42,0.619047619,0.619047619,2.714285714,0.333333333,0.333333333,0.142857143,0.0,20.66666667,0.095238095,0.047619048,0.476190476,1.666666667,0.904761905,0.0,0.428571429,0.047619048,0.047619048,6.904761905,0,0,0.0,2.238095238,0.761904762,0.142857143,0.19047619,6.666666667,0.0,11.38095238,0.0,4.523809524,0.047619048,0.0,0.095238095,0.0,0.047619048,0.0,0.476190476,37.38095238,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,1,TS,87331,17889,202302
TSMA_FL1S_P1_202403_42,1.812479754,0.286686103,1.240038873,0.19047619,0.09718173,0.428571429,0.095238095,20.2086633,0.047619048,0.047619048,0.336289278,0.722224807,1.527820855,0.0,0.240038873,0.244174265,0.095238095,7.297416586,0,0,0.0,1.722100745,0.476190476,0.239067055,0.142857143,5.144800777,0.0,9.383845433,0.0,5.655128921,0.0,0.0,0.142857143,0.0,0.047619048,0.0,0.382896016,41.74486091,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,1,TS,90145,17889,202403
TSMA_FL1S_P2_202104_42,0.95,0.15,2.65,0.05,0.25,0.2,0.0,9.4,0.15,0.0,0.05,1.45,1.05,0.05,0.4,0.3,0.35,5.45,0,0,0.0,4.8,0.25,0.3,0.0,2.6,0.0,11.25,0.0,0.55,0.05,0.05,0.05,0.0,0.0,0.0,0.25,56.95,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,2,TS,84407,17889,202104
TSMA_FL1S_P2_202203_42,0.571428571,0.476190476,1.19047619,0.095238095,0.19047619,0.095238095,0.0,8.047619048,0.333333333,0.0,0.047619048,0.714285714,1.0,0.0,0.142857143,0.238095238,0.619047619,4.523809524,0,0,0.0,5.238095238,0.19047619,0.380952381,0.19047619,2.857142857,0.0,7.523809524,0.0,1.095238095,0.0,0.047619048,0.047619048,0.0,0.095238095,0.0,0.285714286,63.76190476,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,2,TS,85157,17889,202203
TSMA_FL1S_P2_202302_42,0.80952381,0.857142857,2.047619048,0.0,0.142857143,0.047619048,0.0,12.38095238,0.095238095,0.047619048,0.285714286,1.238095238,0.904761905,0.0,0.095238095,0.047619048,0.0,3.761904762,0,0,0.0,3.666666667,0.714285714,1.047619048,0.142857143,3.333333333,0.0,7.571428571,0.0,0.476190476,0.0,0.0,0.0,0.047619048,0.0,0.0,0.095238095,60.14285714,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,2,TS,87332,17889,202302
TSMA_FL1S_P2_202403_42,1.392695938,0.097560976,1.97850399,0.048780488,0.25,0.367573924,0.0,9.936171683,0.0,0.0,0.443991075,0.732512175,0.79484244,0.0,0.081300813,0.0,0.209025569,8.427607146,0,0,0.0,7.364511374,0.146341463,0.097560976,0.0,6.654556437,0.0,13.23369463,0.0,1.915179457,0.0,0.048780488,0.118466899,0.0,0.0,0.0,0.550574188,45.10976787,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,2,TS,90146,17889,202403
TSMA_FL1S_P3_202104_42,1.285714286,0.952380952,1.142857143,0.0,0.80952381,0.0,0.0,19.95238095,0.142857143,0.047619048,0.142857143,2.476190476,1.142857143,0.0,0.19047619,0.238095238,0.238095238,5.285714286,0,0,0.0,2.095238095,0.761904762,0.619047619,0.047619048,8.380952381,0.285714286,11.0,0.0,5.428571429,0.0,0.142857143,0.0,0.047619048,0.0,0.0,0.238095238,36.9047619,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,3,TS,84408,17889,202104
TSMA_FL1S_P3_202203_42,1.0,0.238095238,1.19047619,0.095238095,0.0,0.142857143,0.0,16.38095238,0.047619048,0.0,0.142857143,1.380952381,0.80952381,0.0,0.428571429,0.19047619,0.047619048,4.571428571,0,0,0.0,4.523809524,0.380952381,0.285714286,0.0,6.142857143,0.095238095,12.38095238,0.0,3.238095238,0.0,0.095238095,0.142857143,0.0,0.0,0.0,0.19047619,45.85714286,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,3,TS,85158,17889,202203
