Year,Location,Site,Percent_Cover
2018,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,LTER 4,4.371428571428572
2018,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,LTER 4,4.614285714285714
2018,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,LTER 4,4.757142857142858
2018,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,LTER 4,1.2
2018,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,LTER 4,8.742857142857142
2018,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,LTER 4,7.585714285714286
2018,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,LTER 4,4.757142857142857
2018,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 6,LTER 4,4.171428571428572
2018,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 7,LTER 4,2.3285714285714287
2018,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 1,LTER 4,4.8999999999999995
2018,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,LTER 4,4.1000000000000005
2018,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,LTER 4,0.6714285714285715
2018,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,LTER 4,0.14285714285714285
2018,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 5,LTER 4,0.0
2018,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 6,LTER 4,3.242857142857143
2018,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 7,LTER 4,2.6
2018,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 8,LTER 4,1.842857142857143
2018,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 1,LTER 4,4.157142857142857
2018,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 2,LTER 4,1.5571428571428572
2018,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 3,LTER 4,4.271428571428571
2018,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 4,LTER 4,0.7571428571428571
2018,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 5,LTER 4,1.8571428571428572
2018,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 6,LTER 4,3.7142857142857144
2018,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 7,LTER 4,4.457142857142857
2018,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 8,LTER 4,6.357142857142857
2018,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 1,LTER 5,9.085714285714285
2018,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 2,LTER 5,7.214285714285714
2018,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 3,LTER 5,12.228571428571428
2018,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 4,LTER 5,9.157142857142857
2018,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 5,LTER 5,9.37142857142857
2018,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 6,LTER 5,3.6
2018,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 7,LTER 5,4.671428571428572
2018,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 8,LTER 5,7.628571428571428
2018,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 1,LTER 5,0.0
2018,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 2,LTER 5,2.857142857142857
2018,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 3,LTER 5,0.0
2018,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 4,LTER 5,3.857142857142857
2018,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 5,LTER 5,2.9
2018,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 6,LTER 5,2.942857142857143
2018,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 1,LTER 5,11.700000000000001
2018,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 2,LTER 5,10.671428571428573
2018,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 3,LTER 5,12.614285714285714
2018,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 4,LTER 5,14.200000000000001
2018,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 5,LTER 5,13.828571428571427
2018,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 6,LTER 5,14.057142857142859
2018,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 7,LTER 5,13.271428571428572
2018,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 8,LTER 5,12.1
2018,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 1,LTER 5,9.528571428571428
2018,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 2,LTER 5,12.514285714285714
2018,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 3,LTER 5,8.942857142857143
2018,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 4,LTER 5,4.428571428571429
2018,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 5,LTER 5,7.457142857142857
2018,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 6,LTER 5,6.357142857142857
2018,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 7,LTER 5,2.3428571428571425
2018,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 8,LTER 5,0.4571428571428572
2018,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 1,LTER 5,5.671428571428572
2018,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,LTER 5,6.171428571428572
2018,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,LTER 5,1.157142857142857
2018,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 4,LTER 5,10.5
2018,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 5,LTER 5,5.485714285714286
2018,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 6,LTER 5,8.914285714285715
2018,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 7,LTER 5,8.157142857142857
2018,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 8,LTER 5,8.514285714285714
2018,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 5,3.4
2018,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 5,4.571428571428571
2018,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 5,9.985714285714286
2018,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 5,3.0142857142857147
2018,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 5,3.271428571428572
2018,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 5,6.757142857142857
2018,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 5,5.914285714285714
2018,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 5,4.585714285714286
2018,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 5,3.557142857142857
2018,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 5,5.028571428571429
2018,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 5,2.185714285714286
2018,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 5,2.2857142857142856
2018,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 5,5.271428571428572
2018,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 5,4.185714285714286
2018,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 5,3.642857142857143
2018,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 5,4.757142857142857
2018,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 5,8.114285714285714
2018,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 5,7.371428571428572
2018,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 5,6.328571428571428
2018,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 5,7.8
2018,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 5,10.0
2018,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,LTER 5,10.87142857142857
2018,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,LTER 5,9.72857142857143
2018,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 5,9.271428571428572
2018,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 5,9.228571428571428
2018,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 5,9.342857142857143
2018,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 5,7.200000000000001
2018,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 5,6.799999999999999
2018,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 5,9.828571428571427
2018,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 5,11.171428571428573
2018,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 5,10.814285714285713
2018,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 5,2.585714285714286
2018,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 5,6.085714285714286
2018,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 5,4.514285714285714
2018,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 5,4.457142857142857
2018,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 5,3.414285714285714
2018,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 5,9.142857142857142
2018,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 5,6.357142857142857
2018,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,LTER 5,1.2571428571428573
2018,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 2,LTER 5,7.528571428571429
2018,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,LTER 5,3.757142857142857
2018,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,LTER 5,10.057142857142859
2018,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,LTER 5,10.714285714285714
2018,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 6,LTER 5,6.428571428571429
2018,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,LTER 5,8.799999999999999
2018,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 8,LTER 5,6.771428571428571
2018,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,LTER 5,7.542857142857143
2018,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,LTER 5,6.6571428571428575
2018,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,LTER 5,1.3714285714285714
2018,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,LTER 5,0.9857142857142858
2018,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,LTER 5,3.685714285714286
2018,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,LTER 5,5.757142857142857
2018,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,LTER 5,1.5285714285714285
2018,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,LTER 5,2.2142857142857144
2018,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,LTER 5,6.242857142857143
2018,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,LTER 5,5.757142857142857
2018,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,LTER 5,6.171428571428572
2018,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,LTER 5,2.9285714285714284
2018,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,LTER 5,4.028571428571429
2018,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 6,LTER 5,5.8999999999999995
2018,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 7,LTER 5,5.299999999999999
2018,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 8,LTER 5,1.2428571428571427
2018,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 1,LTER 5,4.757142857142858
2018,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,LTER 5,4.0285714285714285
2018,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,LTER 5,4.628571428571428
2018,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,LTER 5,4.257142857142857
2018,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 5,LTER 5,4.728571428571429
2018,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 6,LTER 5,5.457142857142857
2018,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 7,LTER 5,4.914285714285714
2018,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 8,LTER 5,1.9285714285714286
2018,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 1,LTER 5,1.4714285714285715
2018,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 2,LTER 5,7.828571428571428
2018,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 3,LTER 5,3.5
2018,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 4,LTER 5,7.6000000000000005
2018,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 5,LTER 5,4.714285714285714
2018,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 6,LTER 5,4.8428571428571425
2018,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 7,LTER 5,9.971428571428572
2018,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 8,LTER 5,4.271428571428571
2018,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 1,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 2,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 3,LTER 6,0.2285714285714286
2018,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 4,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 5,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 6,LTER 6,0.07142857142857142
2018,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 7,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 8,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 1,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 2,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 3,LTER 6,0.15714285714285717
2018,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 4,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 5,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 6,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 7,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 8,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 1,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 2,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 3,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 4,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 5,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 6,LTER 6,0.15714285714285717
2018,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 7,LTER 6,0.08571428571428572
2018,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 8,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 1,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 2,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 3,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 4,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 5,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 6,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 7,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 8,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 1,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,LTER 6,0.38571428571428573
2018,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 4,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 5,LTER 6,0.08571428571428572
2018,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 6,LTER 6,0.0
2018,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 7,LTER 6,0.0
2018,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 6,4.442857142857142
2018,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 6,6.671428571428572
2018,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 6,1.8571428571428572
2018,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 6,5.642857142857143
2018,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 6,5.114285714285714
2018,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 6,6.628571428571429
2018,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 6,5.285714285714286
2018,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 6,7.671428571428572
2018,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 6,2.5142857142857147
2018,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 6,7.757142857142858
2018,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 6,8.928571428571429
2018,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 6,8.185714285714285
2018,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 6,3.5142857142857147
2018,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 6,5.914285714285714
2018,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 6,4.614285714285715
2018,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 6,5.785714285714286
2018,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 6,7.071428571428571
2018,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 6,8.428571428571429
2018,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 6,6.957142857142857
2018,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 6,8.528571428571428
2018,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 6,5.614285714285714
2018,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 6,7.814285714285715
2018,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,LTER 6,8.571428571428571
2018,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,LTER 6,7.685714285714286
2018,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 6,7.771428571428571
2018,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 6,7.185714285714286
2018,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 6,6.157142857142857
2018,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 6,7.257142857142858
2018,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 6,7.328571428571428
2018,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 6,4.914285714285714
2018,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 6,5.3999999999999995
2018,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 6,3.2714285714285714
2018,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 6,5.757142857142857
2018,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 6,2.185714285714286
2018,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 6,8.471428571428572
2018,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 6,6.857142857142857
2018,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 6,10.5
2018,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 6,7.771428571428571
2018,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 6,5.285714285714286
2018,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 6,4.4714285714285715
2018,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,LTER 6,4.514285714285714
2018,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 2,LTER 6,1.3857142857142857
2018,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,LTER 6,0.9857142857142857
2018,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,LTER 6,2.0571428571428574
2018,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,LTER 6,2.6142857142857143
2018,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 6,LTER 6,4.785714285714286
2018,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,LTER 6,6.171428571428572
2018,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 8,LTER 6,1.442857142857143
2018,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,LTER 6,0.4428571428571429
2018,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,LTER 6,4.442857142857142
2018,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,LTER 6,2.685714285714286
2018,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,LTER 6,2.0571428571428574
2018,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,LTER 6,6.642857142857143
2018,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,LTER 6,7.671428571428572
2018,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,LTER 6,3.2714285714285714
2018,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,LTER 6,2.5142857142857147
2018,LTER 6 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,LTER 6,7.3428571428571425
2018,LTER 6 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,LTER 6,5.928571428571429
2018,LTER 6 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,LTER 6,3.2714285714285714
2018,LTER 6 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,LTER 6,6.942857142857143
2018,LTER 6 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,LTER 6,7.414285714285714
2018,LTER 6 Outer 17 m Coral Transect Pole 3-4 Quadrat 6,LTER 6,0.5285714285714286
2018,LTER 6 Outer 17 m Coral Transect Pole 3-4 Quadrat 7,LTER 6,3.9285714285714284
2018,LTER 6 Outer 17 m Coral Transect Pole 3-4 Quadrat 8,LTER 6,2.942857142857143
2018,LTER 6 Outer 17 m Coral Transect Pole 4-5 Quadrat 1,LTER 6,7.185714285714286
2018,LTER 6 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,LTER 6,8.571428571428571
2018,LTER 6 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,LTER 6,7.557142857142857
2018,LTER 6 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,LTER 6,9.1
2018,LTER 6 Outer 17 m Coral Transect Pole 4-5 Quadrat 5,LTER 6,7.3999999999999995
2018,LTER 6 Outer 17 m Coral Transect Pole 4-5 Quadrat 6,LTER 6,0.9
2018,LTER 6 Outer 17 m Coral Transect Pole 4-5 Quadrat 7,LTER 6,4.485714285714286
2018,LTER 6 Outer 17 m Coral Transect Pole 4-5 Quadrat 8,LTER 6,2.942857142857143
2018,LTER 6 Outer 17 m Coral Transect Pole 5-6 Quadrat 1,LTER 6,1.457142857142857
2018,LTER 6 Outer 17 m Coral Transect Pole 5-6 Quadrat 2,LTER 6,2.4285714285714284
2018,LTER 6 Outer 17 m Coral Transect Pole 5-6 Quadrat 3,LTER 6,5.4
2018,LTER 6 Outer 17 m Coral Transect Pole 5-6 Quadrat 4,LTER 6,3.414285714285714
2018,LTER 6 Outer 17 m Coral Transect Pole 5-6 Quadrat 5,LTER 6,1.3714285714285714
2018,LTER 6 Outer 17 m Coral Transect Pole 5-6 Quadrat 6,LTER 6,4.057142857142857
2018,LTER 6 Outer 17 m Coral Transect Pole 5-6 Quadrat 7,LTER 6,4.5285714285714285
2018,LTER 6 Outer 17 m Coral Transect Pole 5-6 Quadrat 8,LTER 6,6.457142857142857
2019,LTER 1 Fringing Reef Coral Transect Pole 1-2 Quadrat 1,LTER 1,1.4857142857142858
2019,LTER 1 Fringing Reef Coral Transect Pole 1-2 Quadrat 2,LTER 1,0.0
2019,LTER 1 Fringing Reef Coral Transect Pole 1-2 Quadrat 3,LTER 1,0.4571428571428572
2019,LTER 1 Fringing Reef Coral Transect Pole 1-2 Quadrat 4,LTER 1,1.3857142857142857
2019,LTER 1 Fringing Reef Coral Transect Pole 1-2 Quadrat 5,LTER 1,0.0
2019,LTER 1 Fringing Reef Coral Transect Pole 1-2 Quadrat 6,LTER 1,0.7428571428571429
2019,LTER 1 Fringing Reef Coral Transect Pole 1-2 Quadrat 7,LTER 1,0.5285714285714286
2019,LTER 1 Fringing Reef Coral Transect Pole 1-2 Quadrat 8,LTER 1,1.2571428571428573
2019,LTER 1 Fringing Reef Coral Transect Pole 2-3 Quadrat 1,LTER 1,0.5428571428571428
2019,LTER 1 Fringing Reef Coral Transect Pole 2-3 Quadrat 2,LTER 1,0.0
2019,LTER 1 Fringing Reef Coral Transect Pole 2-3 Quadrat 3,LTER 1,0.0
